id,login,user,email,phone,region,potential_money_predict
5607306,kuzminaekaterina,Святослав Терентьевич Агафонов,krilovavarvara@mail.ru,+7 (274) 372-5577,Чукотский АО,6031
2088479,zosima29,Милован Герасимович Терентьев,platon2000@yahoo.com,80588519255,Краснодарский край,6230
3317813,pavlovamaja,Александра Викторовна Козлова,karpovatamara@yandex.ru,+7 539 369 1497,Еврейская АО,2841
2610093,oksana2019,Макарова Вероника Феликсовна,innokenti1983@yahoo.com,+7 (421) 550-17-19,Пензенская обл.,6263
7743173,samuil65,Валерия Алексеевна Комарова,irakli_29@yandex.ru,+7 253 541 73 67,Тюменская обл.,7760
4476858,titovboleslav,Мария Яковлевна Носова,krasilnikovnikon@hotmail.com,8 394 103 5454,Саратовская обл.,5493
8760147,dementizhukov,Адриан Герасимович Комаров,morozovagafon@hotmail.com,8 520 339 6731,Чукотский АО,5025
6466850,ustinovapolina,Валентин Эдгардович Захаров,gorbunovazhanna@yahoo.com,+7 432 552 3126,Ханты-Мансийский АО,9663
415367,trifonvorontsov,тов. Трофимов Исай Артемьевич,subbotinaagata@mail.ru,+7 738 498 61 32,респ. Калмыкия,7200
7174789,lukinsofron,Колобова Фаина Святославовна,svetozar_1989@yahoo.com,8 408 574 9728,респ. Удмуртия,96
6569564,sila27,Ярослав Димитриевич Морозов,artem_39@mail.ru,8 533 063 32 33,Ненецкий АО,8088
5847148,fade1985,Яковлев Филимон Германович,foka2004@rambler.ru,+7 261 920 25 06,Ханты-Мансийский АО,2082
2896040,vatslav_2017,Коновалова Акулина Кузьминична,zhuravlevvarfolome@rambler.ru,+7 922 614 9647,Курская обл.,1725
228755,kornildoronin,тов. Михеева Ия Андреевна,stojanpetrov@rambler.ru,85244911192,респ. Калмыкия,1030
6993735,januarimishin,Шилов Владилен Валерьянович,arhiplitkin@hotmail.com,8 229 419 75 54,Чукотский АО,1759
4943774,andreevanisim,Адриан Устинович Владимиров,vorontsovjaroslav@mail.ru,+7 (760) 709-40-18,респ. Мордовия,3368
8665068,longin_1993,Лариса Ильинична Полякова,angelina1979@yahoo.com,+7 (715) 325-07-71,Рязанская обл.,1147
5866493,paramon_22,Юрий Гурьевич Кудряшов,mefremova@yandex.ru,8 (941) 264-61-11,респ. Коми,7956
5806083,ftimofeeva,Молчанова Анна Никифоровна,tsvetkovereme@rambler.ru,8 979 465 1614,респ. Саха (Якутия),335
7458417,uljana1979,Костина Алла Руслановна,georgi_49@yandex.ru,8 (248) 561-31-72,Волгоградская обл.,1693
5697976,kondratsharov,Аскольд Виленович Уваров,mignatev@gmail.com,8 680 217 01 92,Еврейская АО,7779
5331387,kliment_2000,Калинин Викторин Денисович,polikarp_1994@mail.ru,8 (542) 357-63-19,респ. Крым,262
3985494,gleb47,Баранов Лавр Ерофеевич,viktorin_2009@rambler.ru,+7 (846) 882-56-13,Магаданская обл.,7435
2412350,galaktionlapin,Любовь Анатольевна Терентьева,julian_1979@rambler.ru,+7 (519) 204-0384,Ставропольский край,194
4856824,ija26,Мясникова Татьяна Львовна,fominvladilen@yandex.ru,8 652 051 49 66,респ. Крым,7604
6242158,savelevasvetlana,Федот Ааронович Гусев,evse_91@mail.ru,+7 (144) 473-37-19,Красноярский край,3940
6015098,zatsevaalevtina,Белоусов Милен Ильясович,zkuznetsova@mail.ru,+7 (555) 845-06-80,Хабаровский край,820
5315053,rkabanov,Марина Егоровна Кириллова,dkalashnikova@yahoo.com,8 775 944 23 44,Краснодарский край,1489
7445436,fominfedot,Новикова Екатерина Максимовна,parfen_1989@rambler.ru,87834016195,респ. Тыва,9553
4618130,eliseevavde,Корнилова Кира Дмитриевна,shilovfortunat@yandex.ru,8 (739) 768-9697,Ненецкий АО,1571
2575370,frolovilarion,Пестов Харлампий Филатович,valerija_1982@hotmail.com,8 237 783 9843,респ. Кабардино-Балкария,8976
5507375,kir_2011,Полина Альбертовна Чернова,dbikova@gmail.com,8 011 076 44 41,Еврейская АО,5873
1905958,lidija1984,Милица Даниловна Лебедева,ljubomirlukin@rambler.ru,+7 (221) 283-9769,Курская обл.,6903
3426912,heliseeva,Юлий Евсеевич Русаков,msafonova@hotmail.com,+75964757830,Чукотский АО,1013
3616764,agafonovamarfa,Блинова Ираида Никифоровна,saveliseliverstov@gmail.com,+78378542847,Сахалинская обл.,847
7809862,oksana25,Якушева Людмила Владимировна,nkornilov@gmail.com,+71910503674,Ненецкий АО,6591
6936217,vladimirovviktor,Вишнякова Людмила Захаровна,bogdan42@rambler.ru,+7 274 185 1669,Чукотский АО,4620
895934,adamlapin,Наина Геннадиевна Боброва,muravevosip@gmail.com,8 134 913 06 16,Ямало-Ненецкий АО,1316
7736386,shubinagge,Давыдова Полина Яковлевна,samuil2018@gmail.com,+7 700 689 61 07,респ. Татарстан,9353
8399571,evdokija_90,Куликов Кузьма Теймуразович,mishinviktor@yandex.ru,+7 (001) 891-9283,Чукотский АО,5545
3564697,ekorolev,Евлампий Тихонович Ефимов,jan_35@yahoo.com,85339379747,Ханты-Мансийский АО,2201
3235375,isasavin,Кузьмина Прасковья Руслановна,mitofan_20@hotmail.com,+7 (717) 829-44-53,респ. Карелия,632
1604656,rjurikgusev,тов. Туров Ярополк Тихонович,egorovilja@mail.ru,+7 (399) 100-4653,Сахалинская обл.,1638
6015521,radislav_12,Корнил Венедиктович Чернов,loginovefrem@hotmail.com,8 (716) 737-0529,Чукотский АО,5866
6745394,tatjana34,Павел Ануфриевич Лапин,kudrjavtsevbronislav@gmail.com,8 (425) 552-5388,Самарская обл.,1838
5853399,radim_75,Осип Трифонович Лобанов,evseevalora@yandex.ru,8 (844) 612-03-86,Камчатский край,243
3592805,agata_92,Игнатьев Исай Федосеевич,kondrati_32@yandex.ru,87023584112,Саратовская обл.,8656
772881,evdokija1990,Фролов Карл Димитриевич,nikitinkarp@hotmail.com,+7 859 452 9720,Псковская обл.,8666
8093080,kiselevdobroslav,Тимофей Витальевич Суворов,klavdija_1988@hotmail.com,+7 (975) 796-39-46,Тверская обл.,143
3571400,arkadi94,Евстигней Матвеевич Галкин,stanimir1996@hotmail.com,+7 724 288 6232,Ненецкий АО,106
1316204,zhukovanonna,Светлана Егоровна Шарапова,roman99@mail.ru,+7 (446) 342-64-62,Ульяновская обл.,5174
4823735,xguljaev,Лидия Романовна Павлова,ksenija_2016@mail.ru,8 (149) 378-01-46,Новгородская обл.,7318
358329,kudrjashovnikodim,Егорова Ангелина Семеновна,longinmatveev@gmail.com,8 (549) 426-2041,респ. Чувашия,3315
5960761,krilovgremislav,Борисов Галактион Феодосьевич,filippovgeorgi@yahoo.com,+7 231 489 6892,Еврейская АО,230
2742118,viktorija1974,Журавлева Валерия Харитоновна,ishashkov@mail.ru,+7 761 657 3310,Краснодарский край,8072
1631788,braginvsevolod,Шашкова Зоя Викторовна,bazhen99@yahoo.com,+7 394 004 1667,респ. Татарстан,817
1235493,leon_53,Симон Гертрудович Денисов,isakovaksenija@mail.ru,8 (536) 176-60-61,Алтайский край,9230
6331273,miron48,Белозерова Ия Эдуардовна,odintsovagalina@gmail.com,8 (506) 597-00-51,Чукотский АО,6814
4452124,seleznevfilimon,Ефремов Климент Валерианович,ija2012@gmail.com,8 864 948 87 42,Краснодарский край,6949
7810674,titovajulija,Дорофеев Владислав Ефимович,kuzminilja@yandex.ru,+7 015 269 4412,респ. Удмуртия,2997
4864267,agap1995,Артем Ефимьевич Абрамов,semen_2014@yandex.ru,8 162 252 7209,Ханты-Мансийский АО,3140
8329225,azari_1978,Прохор Юлианович Бирюков,tarasovanani@yahoo.com,+7 111 083 1371,Мурманская обл.,3709
3435338,krilovradislav,Иннокентий Артёмович Нестеров,ipat41@rambler.ru,+7 (062) 900-90-94,Курская обл.,593
7154612,harlampi06,Горбунов Александр Артурович,polina_57@yandex.ru,+7 (728) 188-5608,Забайкальский край,392
2153199,safonovlev,Панов Рюрик Чеславович,sila_2017@hotmail.com,83678567603,Тюменская обл.,2275
4412467,filipp_79,Пестова Лариса Рудольфовна,polikarp_1984@rambler.ru,+7 509 327 09 28,респ. Дагестан,3126
3649538,valerjan74,Зыкова Галина Ниловна,vseslav_2004@gmail.com,+79831393176,Чукотский АО,6206
7089786,florentin_1970,Ираклий Федосьевич Колобов,pestovkir@yandex.ru,+7 (502) 644-47-67,Липецкая обл.,8958
6797013,beljaevmechislav,Синклитикия Афанасьевна Егорова,avgust_91@yandex.ru,+7 156 941 60 59,респ. Коми,1858
3418556,jisaeva,Ипполит Бенедиктович Селезнев,emilgalkin@gmail.com,+74541286706,Кировская обл.,7129
5059299,selivan_66,Феврония Тимуровна Тетерина,ippolit1972@rambler.ru,89107174850,Самарская обл.,2843
7296519,gsitnikova,Иларион Аверьянович Воробьев,edmitrieva@rambler.ru,+7 256 403 8513,Ненецкий АО,7948
1102745,caksenova,Павлов Спиридон Власович,agafonovmarian@rambler.ru,+7 438 477 06 51,Краснодарский край,7348
8042958,svetozarignatov,Семенов Ратмир Афанасьевич,epifan_2018@gmail.com,8 348 106 42 24,Чукотский АО,5892
3270528,romanovguri,Елизавета Алексеевна Корнилова,ypetuhov@yandex.ru,+78647306605,респ. Башкортостан,6989
7194475,kondratevboleslav,Ефимова Лидия Яковлевна,samolovaolimpiada@mail.ru,+7 (411) 262-06-97,Ханты-Мансийский АО,8406
6499708,merkushevalarisa,Любим Елизарович Беспалов,drozdovradislav@yandex.ru,+7 (923) 281-4096,Ханты-Мансийский АО,3051
4630088,kornil2017,Селезнев Гедеон Борисович,sfilatova@yandex.ru,8 610 500 1564,Чукотский АО,784
7111893,egorovefim,Нонна Анатольевна Панфилова,nazarovprokofi@hotmail.com,8 (016) 782-81-84,Чукотский АО,5084
3398330,hristofor33,Одинцов Никон Трофимович,jakushevartem@yahoo.com,+7 (980) 926-8350,Пензенская обл.,6972
3059073,borislav10,Коновалов Савватий Димитриевич,kallistrat_00@rambler.ru,85841132886,Ненецкий АО,7623
752208,klarionova,тов. Романов Иосиф Теймуразович,feliks_1977@mail.ru,+7 (713) 192-36-89,респ. Бурятия,4394
6991901,nikon_2002,Азарий Абрамович Капустин,blohinarseni@mail.ru,+7 930 694 5521,Хабаровский край,8360
6858187,odintsovaoksana,Муравьев Станислав Иосифович,vasilisa1999@gmail.com,8 115 253 09 46,респ. Алтай,539
1652420,lev1987,Фокина Иванна Архиповна,evseevjaroslav@yahoo.com,+7 (836) 914-69-01,респ. Татарстан,8050
6443268,panovzosima,Спартак Витальевич Гурьев,stojan62@rambler.ru,8 645 956 31 05,респ. Крым,1674
7581182,rzikova,Андроник Матвеевич Тихонов,spiridon_90@rambler.ru,+7 (496) 678-0596,Ненецкий АО,4754
3879073,afinogen_39,Белоусова Глафира Константиновна,sdenisova@yandex.ru,8 (001) 723-7914,Чукотский АО,5827
